product_id;sku;ean;name;Apple Pencil;Bohater;Częstotliwość próbkowania;DPI;Długość;Długość [mm];Funkcjonalność;GPSR;GPSR Source;Grubość [mm];Inne;Instrukcja;Kabel w zestawie;Kolor bazowy;Kolor dodatkowy;Kompatybilność;Kąt świecenia;Liczba przycisków;Liczba ładowanych urządzeń;MagSafe;Materiał dodatkowy;Materiał główny;Mikrofon;Moc;Mocowanie/trzonek;Możliwość ściemniania;Napięcie;Ochrona ekranu w zestawie;Oznaczenie;Podświetlenie;Pojemność;Pojemność (mAh);Pojemność (ml);Pojemność pamięci;Prędkość odczytu (maks.);Prędkość zapisu (maks.);Rodzaj;Rodzaj etui;Rodzaj szkla;Rodzaj szkła;Sensor;Skuteczność świetlna [lm/w];Strumień [lm];Szerokość [mm];Temp. światła;Typ słuchawek;WWW;WWW1;Waga;Wbudowana pamięć;Wiek dziecka;Wymiary;Wysokość [mm];Wzór;Zużycie energii;Zwierzak;Złącze;Żywotność
212550785;KLHCP15MSMHCNPP;3666339166243;Etui iPhone 15 Plus różowe;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;różowy;;Apple iPhone 15 Plus;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550786;KLHCP15MSMHCNPK;3666339166366;Etui iPhone 15 Plus Karl Lagerfeld czarne;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 15 Plus;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550787;KLHCP15MGSAKCPK;3666339206888;Etui iPhone 15 Plus Karl Lagerfeld czarne;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 15 Plus;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550788;ASD01276;8809710751798;Etui pancerne TPU czarny, odporne na upadki dla Galaxy Buds Spigen;;;;;;;;Coram Deo PL UG, Frankfurter Str 92A 63500 Seligenstadt Niemcy, coramdeopl@gmail.com;;;;;;czarny;;;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550789;ACS04556;8809811861068;Etui pancerne TPU Xiaomi 12 Lite Czarny, Ochrona, Smukłe;;;;;;;;Coram Deo PL UG, Frankfurter Str 92A 63500 Seligenstadt Niemcy, coramdeopl@gmail.com;;;;;;czarny;;;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550790;AMP04529;8809811860825;Etui A610 Universal Waterproof Float do smartfonów 6.9 Spigen czarny;;;;;;;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550791;AMHCP14LGSEBK;3666339071400;Etui iPhone 14 Pro czarne;;;;;;151;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14 Pro;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550792;AMHCP14XGSEBK;3666339071417;Etui iPhone 14 Pro Max czarne;;;;;;165;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14 Pro Max;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;9;;;;;
212550793;KLHCP14MG2ELS;3666339094249;Etui iPhone 14 Plus Karl Lagerfeld srebrne;;;;;;165;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;srebrny;;Apple iPhone 14 Plus;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550794;KLHCP14SSAKLHPG;3666339085087;Etui iPhone 14 Karl Lagerfeld szare;;;;;;151;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;2;;;;szary;;Apple iPhone 14;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550795;KLHCP14MSAKLHPG;3666339085094;Etui iPhone 14 Plus Karl Lagerfeld szare;;;;;;165;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;szary;;Apple iPhone 14 Plus;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550796;KLHCP14MHKLSPCP;3666339085292;Etui iPhone 14 Plus Karl Lagerfeld różowe;;;;;;165;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;różowy;;Apple iPhone 14 Plus;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550797;KLHCP15LSKSBMCK;3666339168179;Etui iPhone 15 Pro Karl Lagerfeld czarne;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 15 Pro;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550798;KLHCP15XSKSBMCK;3666339168186;Etui silikonowe na iPhone 15 Pro Max Lagerfeld, czarne, plecy;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 15 Pro Max;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550799;GUHCZFD5P4TDPK;3666339173906;Etui 4G diamentowy trójkąt Samsung Z Fold 5 Guess czarny;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550800;GUHCZFD5P4TDPW;3666339173920;Etui Samsung Z Fold 5 Guess brązowe;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;brązowy;;;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550801;GUHCP15SGF4GGR;3666339171667;Etui na iPhone 15 Guess, szare, plecki z ochroną boczną;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;szary;;Apple iPhone 15;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550802;GUHMP15LHRSGSP;3666339156480;Stojak MagSafe Etui iPhone 15 Pro Guess różowe;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;różowy;;Apple iPhone 15 Pro;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550803;GUHMP15SHRSGSU;3666339156749;Etui plecki fioletowe z stalowym stojakiem MagSafe iPhone 15;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;fioletowy;;Apple iPhone 15;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550804;GUHMP15XHRSGSU;3666339156770;Stojak MagSafe Etui iPhone 15 Pro Max Guess fioletowe;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;fioletowy;;Apple iPhone 15 Pro Max;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550805;GUHCP15SPGS4TDW;3666339197438;Stojak Grip 4G trójkąt Strass Etui iPhone 15 Guess brązowe;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;brązowy;;Apple iPhone 15;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550806;GUHCP15SM4DGPH;3666339148768;Etui na iPhone 15 Guess Strass, białe, plecki, ochrona tyłu;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;biały;;Apple iPhone 15;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550807;GUHCP15SSMBSLM;3666339149048;Etui iPhone 15 Guess czerwone;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;;;Apple iPhone 15;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550808;ACS04957;8809811864540;Etui iPhone 14 Pro czarne;;;;;;151;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Apple iPhone 14 Pro;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550809;ACS05037;8809811865158;Etui iPhone 14 czarne;;;;;;151;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;2;;;;;;Apple iPhone 14;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550810;ACS04954;8809811864519;Etui TPU Spigen iPhone 14 Pro Przezroczyste, Smukłe;;;;;;151;;Coram Deo PL UG, Frankfurter Str 92A 63500 Seligenstadt Niemcy, coramdeopl@gmail.com;;;;;;przezroczysty;;Apple iPhone 14 Pro;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550811;GUHCP14MSLTGU;3666339065973;Etui iPhone 14 Plus Guess fioletowe;;;;;;165;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;fioletowy;;Apple iPhone 14 Plus;;;;;;Silikon;;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550812;KLHCP14MGFKPK;3666339077365;Etui iPhone 14 Plus, TPU, czarne, z mieniącym się brokatem;;;;;;165;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14 Plus;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550813;KLHCP14XGFKPG;3666339077426;Etui iPhone 14 Pro Max Karl Lagerfeld srebrne;;;;;;165;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;srebrny;;Apple iPhone 14 Pro Max;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;9;;;;;
212550814;KLHMP14LHKCT;3666339077778;Etui Aluminium MagSafe iPhone 14 Pro przezroczyste;;;;;;151;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;przezroczysty;;Apple iPhone 14 Pro;;;;Tak;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550815;GUHMP13LHTCMK;3666339057039;Etui iPhone 13 Pro Guess MagSafe czarne;;;;;;150;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 13 Pro;;;;Tak;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550816;GUHMP13MHTCMB;3666339056988;Etui złote półprzezroczyste MagSafe iPhone 13 Guess niebieski;;;;;;150;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;niebieski;;Apple iPhone 13;;;;Tak;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550817;GUHMP13XHTCMP;3666339057121;Etui iPhone 13 Pro Max Guess MagSafe różowe;;;;;;165;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;różowy;;Apple iPhone 13 Pro Max;;;;Tak;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550818;GUHCP15LSMBSLK;3666339149345;Etui Frame iPhone 15 Pro Guess czarny;;;;;;;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 15 Pro;;;;;;;;;;;;;;;;;;;;;;Plecki;;;;;;;;;;;;;;;;;;;;
212550819;ACS05417;8809811868425;Etui pancerne Pro TPU iPad 11 2025, czarne, z funkcją budzenia Spigen;;;;;;;ochrona całego urządzenia;Coram Deo PL UG, Frankfurter Str 92A 63500 Seligenstadt Niemcy, coramdeopl@gmail.com;;;;;;czarny;;Apple iPad 10.9” (2022);;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550820;TAZ111;8435497284053;Kubek Pusheen 380ml Kolekcja Purrfect Love z uroczymi kotkami;;Pusheen;;;;;;Grupo Erik Editores, Calle Santo Domingo 31 ES18600 Motril (Granada), info@grupoerik.com, 0034 958 61 06 81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550823;3MK_5903108305907;5903108305907;Szkło elastyczne hybrydowe iPhone 12 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Apple iPhone 12 / 12 Pro;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550824;3MK_5903108486217;5903108486217;Szkło elastyczne hybrydowe iPhone 14 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Apple iPhone 14 Pro;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550825;3MK_5903108535304;5903108535304;Szkło hybrydowe elastyczne iPhone 15 ultra cienkie odporne na zarysowania;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Apple iPhone 15;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550826;3MK_5903108037457;5903108037457;Szkło elastyczne hybrydowe iPhone Xr 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Apple iPhone XR;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550827;3MK_5903108461795;5903108461795;Szkło elastyczne hybrydowe Samsung Galaxy A33 5G 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Samsung Galaxy A33 5G;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550828;3MK_5903108305709;5903108305709;Szkło elastyczne hybrydowe Samsung Galaxy S20 FE 5G 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Samsung Galaxy S20 FE;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550830;ACS04178;8809811857634;Etui Obudowa Spigen do Apple Watch 8;;;;;;;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;;;Apple Watch 45 mm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550831;ACS04185;8809811857702;Etui Obudowa Spigen do Apple Watch 8;;;;;;;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;;;Apple Watch 41 mm;;;;;Polikarbon;PC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550832;AGL05214;8809811866483;Szkło hartowane 2 szt do Apple iPhone 14 Pro 2 Spigen;;;;;;160;ochrona ekranu;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;;;Apple iPhone 14 Pro;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;77;;;;;;;;;2;;;;;
212550833;ACS04918;8809811864311;Etui iPhone 15 Plus czarne;;;;;;165;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Apple iPhone 14 Plus;;;;Tak;;Włókna aramidu;;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550834;ACS05066;8809811865448;Etui Mag iPhone 14, aramidowe, granatowe, MagSafe Spigen;;;;;;151;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;2;;;;granatowy;;Apple iPhone 14;;;;Tak;;Włókna aramidu;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550835;ACS04911;8809811864243;Etui iPhone 15 Plus czarne;;;;;;165;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Apple iPhone 14 Plus;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550836;GUHMP14LHTCMK;3666339069605;Etui iPhone 14 Pro Guess MagSafe czarne;;;;;;151;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14 Pro;;;;Tak;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550837;GUHMP14MHTCMK;3666339069599;Etui iPhone 14 Plus Guess MagSafe czarne;;;;;;165;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14 Plus;;;;Tak;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550838;GUHMP13LSPLK;3666339056834;Talerz MagSafe Etui iPhone 13 Pro Guess czarny;;;;;;150;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 13 Pro;;;;Tak;;Silikon;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550839;GUHMP13MSBPLP;3666339056865;Etui iPhone 13 Guess MagSafe różowe;;;;;;150;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;różowy;;Apple iPhone 13;;;;Tak;;Silikon;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550840;GUHMP13MSPLG;3666339056902;Talerz MagSafe Etui iPhone 13 Guess szary;;;;;;150;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;szary;;Apple iPhone 13;;;;Tak;;Silikon;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550841;GUHMP13MSPLK;3666339056827;Etui iPhone 13 Guess MagSafe czarne;;;;;;150;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 13;;;;Tak;;Silikon;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550843;GUHMP13SSPLG;3666339056896;Talerz MagSafe Etui iPhone 13 Mini Guess szary;;;;;;135;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;szary;;Apple iPhone 13 Mini;;;;Tak;;Silikon;;;;;;;;;;;;;;;;;;;;;;68;;;;;;;;;9;;;;;
212550844;GUHMP14LSBPLK;3666339070243;Etui iPhone 14 Pro Guess MagSafe czarne;;;;;;151;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14 Pro;;;;Tak;;Silikon;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
212550845;GUHMP14XSBPLK;3666339070250;Talerz MagSafe Etui iPhone 14 Pro Max Guess czarny;;;;;;165;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;Apple iPhone 14 Pro Max;;;;Tak;;Silikon;;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;9;;;;;
212550846;3MK_5903108460897;5903108460897;Szkło elastyczne hybrydowe Samsung Galaxy S22 5G 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Samsung Galaxy S22;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550847;3MK_5903108370486;5903108370486;Szkło elastyczne hybrydowe Samsung Galaxy Xcover 5 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Samsung Galaxy Xcover 5;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550848;3MK_5903108469180;5903108469180;Szkło elastyczne hybrydowe Xiaomi Redmi 10C 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Xiaomi Redmi 10C;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550849;3MK_5903108460347;5903108460347;Szkło elastyczne Lite hybrydowe Samsung Galaxy A53 5G 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Samsung Galaxy A53 5G;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550850;3MK_5903108298810;5903108298810;Szkło hartowane iPhone 12 3mk;;;;;;;ochrona ekranu;3mk Protection sp. z o.o., ul. Krotoszyńska 35 B-02 Lok. 4A, 63-400 Ostrów Wielkopolski PL, sklep@3mk.pl, +48 728365365;;;;;;;;Apple iPhone 12 / 12 Pro;;;;;;Szkło;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550851;ACS04835;8809811863666;Etui CS TPU, czarne, iPhone 14 Pro Max z schowkiem na karty Spigen;;;;;;165;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;czarny;;Apple iPhone 14 Pro Max;;;;;;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;9;;;;;
212550852;ACS04775;8809811863086;Etui iPhone 15 Plus granatowe;;;;;;165;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;granatowy;;Apple iPhone 14 Plus;;;;;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550853;ACS04771;8809811863048;Etui iPhone 14 Pro Max, TPU, zielone, ultra cienkie Spigen;;;;;;165;;Coram Deo PL UG, Frankfurter Str 92A, 63500 Seligenstadt DE, coramdeopl@gmail.com;;;;;;zielony;;Apple iPhone 14 Pro Max;;;;;Polikarbon;TPU (termoplastyczny poliuretan);;;;;;;;;;;;;;;;;;;;;;80;;;;;;;;;9;;;;;
212550854;8711252495125GREEN;5904501202756;Koc polarowy 170x130cm zielone;;;;;;1700;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;2;;;;zielony;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1300;;;;;;;;;;;;;;
212550855;8711252495125CREAM;5904501202763;Koc polarowy 170x130cm kremowy;;;;;;1700;;Edco Eindhoven B.V. 5657 EM Eindhoven, Netherlands, Adriaan Mulderweg 9 11,+31 (0) 40 250 1111 info@edco.nl ;;2;;;;kremowy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1300;;;;;;;;;;;;;;
212550856;KLWBSAKHPK;3666339051853;Torba na smartfona Lagerfeld, skóra eco, 2 przegrody, czarna;;;;;;;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;czarny;;;;;;;;Skóra eco;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550857;KLWBSAMIPG;3666339051822;Torba na smartfona akcesoria srebrne;;;;;;;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;srebrny;;;;;;;;Skóra eco;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212550858;GUHCP13SPSATLE;3666339040314;Etui trójkąt iPhone 13 mini beżowy Guess;;;;;;135;;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;beżowy;;Apple iPhone 13 Mini;;;;;;Skóra eco;;;;;;;;;;;;;;;;;;;;;;68;;;;;;;;;9;;;;;
212550859;GUHCP14MPSATLP;3666339065492;Etui iPhone 14 Plus Guess różowe;;;;;;165;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;;;;;różowy;;Apple iPhone 14 Plus;;;;;;Skóra eco;;;;;;;;;;;;;;;;;;;;;;82;;;;;;;;;9;;;;;
212550860;GUHCP14SPSATLE;3666339065409;Etui trójkąt iPhone 14 beżowy Guess;;;;;;151;ochrona tyłu i boków;CG Mobile France SAS, 39 Rue de Courcelles, 75008 Paris FR, customer@cg-mobile.com;;2;;;;beżowy;;Apple iPhone 14;;;;;;Skóra eco;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;9;;;;;
