product_id;sku;ean;name;Kod Producenta;Kod producenta;Kolor;Model;Rozmiar
276535787;2363590;;Wozinsky Kickstand Case silikonowe etui z podstawką etui Samsung Galaxy A22 4G niebieskie;5907769318368-72915;;;;
276535789;2363591;;Wozinsky Kickstand Case silikonowe etui z podstawką etui Samsung Galaxy A22 4G jasnoniebieskie;5907769318368-72916;;;;
276535792;2363592;;Wozinsky Kickstand Case silikonowe etui z podstawką etui Samsung Galaxy A22 4G różowe;5907769318368-72917;;;;
276535794;2363593;;Wozinsky Kickstand Case silikonowe etui z podstawką etui Samsung Galaxy A22 4G miętowe;5907769318368-72918;;;;
276535798;2363594;;Wozinsky Kickstand Case silikonowe etui z podstawką etui Samsung Galaxy A22 4G żółte;5907769318368-72919;;;;
276535801;2363595;;Wozinsky Kickstand Case silikonowe etui z podstawką etui Samsung Galaxy A22 4G ciemnozielone;5907769318368-72920;;;;
276535806;2363596;;Wozinsky Kickstand Case silikonowe etui z podstawką etui Samsung Galaxy A22 5G czerwone;5907769318474-72923;;;;
276535810;2363597;;Wozinsky super wytrzymałe szkło hartowane Full Glue na cały ekran z ramką Case Friendly Samsung Galaxy A22 4G czarny;304004-72953;;;;
276535814;2363601;;Wozinsky Full Cover Flexi Nano folia szklana szkło hartowane z ramką Samsung Galaxy A22 4G czarny;304004-73023;;;;
276535820;2363603;;3D Edge Nano Flexi Glass folia szklana szkło hartowane na cały ekran z ramką Samsung Galaxy S21+ 5G (S21 Plus 5G) czarny;304004-73028;;;;
276535824;2363604;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką Samsung Galaxy A03s złoty;6934913049723-73047;;;;
276535829;2363605;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką Samsung Galaxy A03s różowy;6934913049723-73048;;;;
276535834;2363606;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką Samsung Galaxy A03s niebieski;6934913049723-73049;;;;
276535840;2363607;;Soft Case żelowe elastyczne etui pokrowiec do Realme C21 czarny;304004-73053;;;;
276535845;2363609;;Hybrid Armor pancerne hybrydowe etui pokrowiec Samsung Galaxy A22 4G niebieski;5907769326486-73060;;;;
276535852;2363610;;Hybrid Armor pancerne hybrydowe etui pokrowiec Samsung Galaxy A22 4G złoty;5907769326486-73061;;;;
276535855;2363611;;Hybrid Armor pancerne hybrydowe etui pokrowiec Samsung Galaxy A22 4G srebrny;5907769326486-73062;;;;
276535858;2363612;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt Samsung Galaxy A22 4G srebrny;5907769318092-73063;;;;
276535861;2363613;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt Samsung Galaxy A22 4G czerwony;5907769318092-73065;;;;
276535864;2363614;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt Samsung Galaxy A22 4G niebieski;5907769318092-73066;;;;
276535880;2363615;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt Samsung Galaxy A22 4G czarny;5907769318092-73067;;;;
276535884;2363616;;Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt Samsung Galaxy A22 4G niebieski;5907769326905-73072;;;;
276535886;2363617;;Honeycomb etui pancerny pokrowiec z żelową ramką Samsung Galaxy A22 4G czarny;5907769326912-73073;;;;
276535889;2363618;;Honeycomb etui pancerny pokrowiec z żelową ramką Samsung Galaxy A22 4G niebieski;5907769326912-73074;;;;
276535892;2363619;;Honeycomb etui pancerny pokrowiec z żelową ramką Samsung Galaxy A22 4G czerwony;5907769326912-73076;;;;
276535894;2363620;;Honeycomb etui pancerny pokrowiec z żelową ramką Samsung Galaxy A22 4G przezroczysty;5907769326912-73077;;;;
276535898;2363621;;Ugreen Transmiter FM Bluetooth 5.0 ładowarka samochodowa MP3 3x USB TF micro SD 4,8 A czarny (CD229);304004-73085;;;;
276535900;2363622;;Wozinsky Star Glitter błyszczące etui pokrowiec z brokatem Samsung Galaxy A22 4G przezroczysty;5907769317620-73115;;;;
276535903;2363624;;Kingxbar Watercolour Series kolorowe etui do iPhone 12 Pro Max żółtoniebieski;6959003511300-73123;;;;
276535905;2363625;;Kingxbar Watercolour Series kolorowe etui do iPhone 12 Pro / iPhone 12 żółtoniebieski;6959003511225-73124;;;;
276535907;2363627;;Kingxbar Watercolour Series kolorowe etui do iPhone 12 Pro Max niebieskoróżowy;6959003511300-73127;;;;
276535909;2363628;;Kingxbar Ombre etui pokrowiec iPhone 12 Pro Max wielokolorowy;6959003511331-73133;;;;
276535911;2363629;;Etui Guess 4G Big Liquid Glitter na iPhone 12 Pro Max - srebrne;3666339004736-73169;;;;
276535914;2363630;;Etui Guess Glitter 4G Big Logo na iPhone 12 Pro Max - czarne;3666339004859-73170;;;;
276535916;2363631;;Etui Guess Glitter 4G Big Logo na iPhone 12 Pro Max - przezroczyste;3666339004859-73173;;;;
276535920;2363639;;Powerbank indukcyjny Karl Lagerfeld 3000mAh z MagSafe - czarny;304004-73243;;;;
276535923;2363640;;Nillkin Qin skórzana kabura etui Samsung Galaxy A03s czarny;6902048222212-73260;;;;
276535926;2363641;;Nillkin Qin skórzana kabura etui Samsung Galaxy A03s czerwony;6902048222212-73261;;;;
276535928;2363644;;Nillkin Textured Case wytrzymałe wzmocnione etui z żelową ramką i nylonem na tyle Samsung Galaxy A22 4G czarny;304004-73269;;;;
276535930;2363646;;Joyroom ładowarka samochodowa 2xPD + 2xQC3.0 72W 1,5m czarna (JR-CL05);304004-73284;;;;
276535933;2363647;;Joyroom adapter przejściówka z USB Typ C (żeński) na USB (męski) 2 szt. czarny (S-H152 Black);304004-73286;;;;
276535937;2363649;;Joyroom szybka ładowarka sieciowa USB Typ C 20W Power Delivery Quick Charge 3.0 AFC czarna (L-P202);6941237144492-73303;;;;
276535939;2363652;;Clear Color case żelowy pokrowiec etui z metaliczną ramką Xiaomi Redmi Note 10 5G / Poco M3 Pro czarny;5907769334733-73330;;;;
276535942;2363653;;Clear Color case żelowy pokrowiec etui z metaliczną ramką Xiaomi Redmi Note 10 5G / Poco M3 Pro niebieski;5907769334733-73331;;;;
276535944;2363654;;Clear Color case żelowy pokrowiec etui z metaliczną ramką Samsung Galaxy A22 4G czarny;9145576232439-73336;;;;
276535947;2363655;;Clear Color case żelowy pokrowiec etui z metaliczną ramką Samsung Galaxy A22 4G niebieski;9145576232439-73337;;;;
276535951;2363656;;Clear Color case żelowy pokrowiec etui z metaliczną ramką Samsung Galaxy A22 4G czerwony;9145576232439-73338;;;;
276535953;2363657;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt iPhone 13 Pro Max srebrny;5907769317989-73339;;;;
276535956;2363658;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt iPhone 13 Pro Max różowy;5907769317989-73340;;;;
276535959;2363661;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt iPhone 13 srebrny;5907769318023-73344;;;;
276535961;2363662;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt iPhone 13 różowy;5907769318023-73345;;;;
276535963;2363664;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt iPhone 13 mini srebrny;5907769318061-73349;;;;
276535966;2363665;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt iPhone 13 mini rose;5907769318061-73350;;;;
276535969;2363666;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt iPhone 13 mini niebieski;5907769318061-73352;;;;
276535971;2363667;;Etui ESR Rebound Magnetic na iPad Air 4 2020 / 5 2022 - czarne;4894240122648-73407;;;;
276535974;2363669;;Wozinsky Ring Armor pancerne hybrydowe etui pokrowiec + magnetyczny uchwyt iPhone 13 Pro różowy;5907769317941-73612;;;;
276535976;2363672;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro Max czarny;5907769326721-73622;;;;
276535979;2363673;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro Max niebieski;5907769326721-73623;;;;
276535981;2363674;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro Max zielony;5907769326721-73624;;;;
276535983;2363675;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro Max czerwony;5907769326721-73625;;;;
276535985;2363676;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro Max przezroczysty;5907769326721-73626;;;;
276535988;2363677;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro czarny;5907769326776-73627;;;;
276535990;2363678;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro niebieski;5907769326776-73628;;;;
276535993;2363679;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro zielony;5907769326776-73629;;;;
276535996;2363680;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro czerwony;5907769326776-73630;;;;
276535998;2363681;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 Pro przezroczysty;5907769326776-73631;;;;
276536000;2363682;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 mini czarny;5907769326844-73637;;;;
276536002;2363683;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 mini niebieski;5907769326844-73638;;;;
276536005;2363684;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 mini zielony;5907769326844-73639;;;;
276536008;2363685;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 mini czerwony;5907769326844-73640;;;;
276536010;2363686;;Honeycomb etui pancerny pokrowiec z żelową ramką iPhone 13 mini przezroczysty;5907769326844-73641;;;;
276536013;2363687;;Etui BMW Faceplate na Samsung Galaxy S4 - czarne;304004-73732;;;;
276536015;2363689;;Etui BMW Motorcase na iPhone 7 / 8 / SE 2020 / SE 2022 - przezroczysto-czarne;304004-73762;;;;
276536017;2363692;;Etui BMW Motorsport na Samsung Galaxy S4 - czarne;304004-73775;;;;
276536020;2363693;;Etui BMW Hardcase na Samsung Galaxy S6 - srebrne;304004-73776;;;;
276536023;2363695;;Etui Ferrari Urban na Samsung Galaxy S9 - czerwone;3700740426319-73787;;;;
276536026;2363696;;Etui Ferrari Shockproof na iPhone 7 / 8 / SE 2020 / SE 2022 - przezroczysto-czarne;3700740388457-73793;;;;
276536029;2363697;;Etui Ferrari Shockproof na iPhone 7 / 8 / SE 2020 / SE 2022 - przezroczyste;3700740388457-73795;;;;
276536031;2363698;;Etui Ferrari Racing Shield na iPhone 6 / iPhone 6S - przezroczysto-czarne;304004-73799;;;;
276536034;2363699;;Etui Ferrari Racing Shield na iPhone 6 Plus / iPhone 6S Plus - przezroczysto-czarne;304004-73800;;;;
276536036;2363700;;Etui Ferrari Racing Shield na iPhone 7 / 8 / SE 2020 / SE 2022 - przezroczysto-czarne;304004-73802;;;;
276536040;2363701;;Etui Ferrari Transparent na iPhone 7 / 8 / SE 2020 / SE 2022 - przezroczyste;3700740388556-73805;;;;
276536043;2363702;;Etui Ferrari Transparent na iPhone 7 / 8 / SE 2020 / SE 2022 - przezroczysto-czarne;3700740388556-73807;;;;
276536045;2363703;;Etui Ferrari Transparent na iPhone 7 / 8 / SE 2020 / SE 2022 - przezroczyste;3700740388556-73808;;;;
276536048;2363704;;Etui Ferrari Racing Shield na Samsung Galaxy S7 - przezroczysto-czarne;304004-73809;;;;
276536050;2363706;;Etui Ferrari GT 458 na iPhone 6 / iPhone 6S - czarno-czerwone;304004-73824;;;;
276536052;2363707;;Etui Ferrari Scuderia na iPhone 6 - czarne;304004-73841;;;;
276536054;2363711;;Etui Mercedes Pure Line na iPhone 6 / iPhone 6S - szare;304004-73933;;;;
276536056;2363712;;Etui Mercedes Pattern Line na Samsung Galaxy S8 Plus - czarne;304004-73949;;;;
276536059;2363719;;DUX DUCIS Skin X kabura etui pokrowiec z klapką iPhone 13 Pro niebieski;6934913047231-74007;;;;
276536062;2363720;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką iPhone 13 mini złoty;6934913048924-74017;;;;
276536065;2363721;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką iPhone 13 Pro czarny;6934913048979-74022;;;;
276536068;2363722;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką iPhone 13 Pro niebieski;6934913048979-74023;;;;
276536070;2363723;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką iPhone 13 Pro różowy;6934913048979-74024;;;;
276536073;2363724;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką iPhone 13 Pro złoty;6934913048979-74025;;;;
276536076;2363726;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką iPhone 13 Pro Max niebieski;6934913047002-74027;;;;
276536079;2363727;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką iPhone 13 Pro Max różowy;6934913047002-74028;;;;
276536084;2363728;;Dux Ducis Skin Pro kabura etui pokrowiec z klapką iPhone 13 Pro Max złoty;6934913047002-74029;;;;
276536087;2363731;;Dux Ducis Fino etui pokrowiec pokryty nylonowym materiałem Samsung Galaxy A03s czarny;6934913048597-74038;;;;
276536090;2363732;;Dux Ducis Fino etui pokrowiec pokryty nylonowym materiałem Samsung Galaxy A03s szary;6934913048597-74039;;;;
276536092;2363733;;Dux Ducis Fino etui pokrowiec pokryty nylonowym materiałem Samsung Galaxy A03s zielony;6934913048597-74040;;;;
276536094;2363734;;Dux Ducis 10D Tempered Glass wytrzymałe szkło hartowane 9H na cały ekran z ramką Nokia 1.4 przezroczysty (case friendly);304004-74045;;;;
276536096;2363735;;Ugreen uniwersalny uchwyt stojak podstawka na telefon tablet (do 12cm szerokości) statyw lazy holder z elastycznym ramieniem biały (30488 LP113);304004-74049;;;;
276536099;2363744;;Carbon Case elastyczne etui pokrowiec iPhone 13 Pro Max czarny;304004-74272;;;;
276536101;2363745;;Carbon Case elastyczne etui pokrowiec iPhone 13 Pro czarny;304004-74273;;;;
276536103;2363746;;Thunder Case elastyczne pancerne etui pokrowiec iPhone 13 Pro Max zielony;9145576216965-74319;;;;
276536106;2363747;;Thunder Case elastyczne pancerne etui pokrowiec iPhone 13 Pro Max niebieski;9145576216965-74320;;;;
276536109;2363748;;Thunder Case elastyczne pancerne etui pokrowiec iPhone 13 Pro Max czarny;9145576216965-74321;;;;
276536111;2363749;;Thunder Case elastyczne pancerne etui pokrowiec iPhone 13 Pro zielony;5907769328343-74322;;;;
276536114;2363750;;Thunder Case elastyczne pancerne etui pokrowiec iPhone 13 Pro niebieski;5907769328343-74323;;;;
276536116;2363751;;Thunder Case elastyczne pancerne etui pokrowiec iPhone 13 Pro czarny;5907769328343-74324;;;;
276536119;2363753;;Thunder Case elastyczne pancerne etui pokrowiec iPhone 13 mini zielony;9145576217054-74328;;;;
276536122;2363754;;Thunder Case elastyczne pancerne etui pokrowiec iPhone 13 mini niebieski;9145576217054-74329;;;;
276536124;2363755;;Thunder Case elastyczne pancerne etui pokrowiec iPhone 13 mini czarny;9145576217054-74330;;;;
276536128;2363756;;Wozinsky Full Cover Flexi Nano folia szklana szkło hartowane z ramką iPhone 14 Plus / 13 Pro Max przezroczysty;304004-74342;;;;
276536130;2363757;;Wozinsky Nano Flexi hybrydowa elastyczna folia szklana szkło hartowane iPhone 13 mini;304004-74345;;;;
276536132;2363758;;Wozinsky Full Cover Flexi Nano folia szklana szkło hartowane z ramką iPhone 13 mini przezroczysty;304004-74346;;;;
276536134;2363759;;Wozinsky super wytrzymałe szkło hartowane Full Glue na cały ekran z ramką Case Friendly iPhone 14 Plus / 13 Pro Max czarny;304004-74353;;;;
276536136;2363760;;Tempered Glass szkło hartowane 9H iPhone 14 Plus / 13 Pro Max (opakowanie - koperta);304004-74354;;;;
276536138;2363763;;Szkło hartowane Wozinsky Full Glue Tempered Glass na iPhone 13 mini;304004-74357;;;;
276536155;2363765;;Żelowy pokrowiec etui Ultra Clear 0.5mm Samsung Galaxy A03s przezroczysty;304004-74410;;;;
276536158;2363766;;Żelowy pokrowiec etui Ultra Clear 0.5mm Honor 50 Pro przezroczysty;304004-74411;;;;
276536160;2363767;;Żelowy pokrowiec etui Ultra Clear 0.5mm iPhone 13 Pro Max przezroczysty;304004-74416;;;;
276536163;2363768;;Hybrid Armor pancerne hybrydowe etui pokrowiec iPhone 13 Pro Max czarny;5907769326516-74420;;;;
276536166;2363769;;Hybrid Armor pancerne hybrydowe etui pokrowiec iPhone 13 Pro Max złoty;5907769326516-74422;;;;
276536169;2363770;;Hybrid Armor pancerne hybrydowe etui pokrowiec iPhone 13 Pro czarny;9111201944978-74424;;;;
276536172;2363771;;Hybrid Armor pancerne hybrydowe etui pokrowiec iPhone 13 Pro niebieski;9111201944978-74425;;;;
276536174;2363772;;Hybrid Armor pancerne hybrydowe etui pokrowiec iPhone 13 Pro złoty;9111201944978-74426;;;;
276536177;2363773;;Hybrid Armor pancerne hybrydowe etui pokrowiec iPhone 13 Pro srebrny;9111201944978-74427;;;;
276536180;2363774;;Hybrid Armor pancerne hybrydowe etui pokrowiec iPhone 13 złoty;5907769326592-74430;;;;
276536182;2363775;;Hybrid Armor pancerne hybrydowe etui pokrowiec iPhone 13 srebrny;5907769326592-74431;;;;
276536185;2363776;;Hybrid Armor pancerne hybrydowe etui pokrowiec iPhone 13 mini złoty;5907769326622-74434;;;;
276536188;2363777;;Wozinsky Marble żelowe etui pokrowiec marmur Xiaomi Mi 11i / Poco F3 czarny;5907769317736-74441;;;;
276536190;2363778;;Wozinsky Marble żelowe etui pokrowiec marmur Xiaomi Mi 11i / Poco F3 biały;5907769317736-74442;;;;
276536193;2363779;;Wozinsky Marble żelowe etui pokrowiec marmur Xiaomi Mi 11i / Poco F3 różowy;5907769317736-74443;;;;
276536195;2363780;;Wozinsky Marble żelowe etui pokrowiec marmur Xiaomi Redmi Note 10 Pro biały;9111201943742-74448;;;;
276536197;2363781;;Wozinsky Marble żelowe etui pokrowiec marmur Xiaomi Redmi Note 10 5G / Poco M3 Pro czarny;5907769317774-74450;;;;
276536200;2363782;;Wozinsky Marble żelowe etui pokrowiec marmur Xiaomi Redmi Note 10 5G / Poco M3 Pro biały;5907769317774-74451;;;;
276536203;2363783;;Wozinsky Marble żelowe etui pokrowiec marmur Samsung Galaxy A22 4G czarny;5907769317811-74456;;;;
276536205;2363784;;Wozinsky Marble żelowe etui pokrowiec marmur Samsung Galaxy A22 4G biały;5907769317811-74457;;;;
276536207;2363785;;Wozinsky Marble żelowe etui pokrowiec marmur Samsung Galaxy A22 4G różowy;5907769317811-74458;;;;
276536209;2363789;;Stoyobe podstawka uchwyt na telefon tablet różowy (HF-One pink);6974690970001-74536;;;;
276536211;2363790;;Spring Case pokrowiec żelowe etui z kolorową ramką do Xiaomi Redmi Note 10 5G / Poco M3 Pro czarny;5907769334795-74567;;;;
276536214;2363793;;Spring Case pokrowiec żelowe etui z kolorową ramką do iPhone 13 Pro jasnoniebieski;5907769334870-74585;;;;
276536217;2363794;;Spring Case pokrowiec żelowe etui z kolorową ramką do iPhone 13 mini jasnoniebieski;5907769334962-74599;;;;
276536221;2363795;;Spring Case pokrowiec żelowe etui z kolorową ramką do iPhone 13 mini ciemnoniebieski;5907769334962-74600;;;;
276536224;2363796;;Spring Case pokrowiec żelowe etui z kolorową ramką do iPhone 13 mini żółty;5907769334962-74601;;;;
276536229;2363799;;Magnet Case elegancki futerał etui pokrowiec z klapką i funkcją podstawki iPhone 13 Pro Max różowy;5907769334054-74643;;;;
276536232;2363800;;Magnet Case elegancki futerał etui pokrowiec z klapką i funkcją podstawki iPhone 13 Pro niebieski;5907769334078-74645;;;;
276536234;2363801;;Magnet Case elegancki futerał etui pokrowiec z klapką i funkcją podstawki iPhone 13 Pro różowy;5907769334078-74646;;;;
276536239;2363802;;Sleep Case pokrowiec etui z klapką typu Smart Cover iPhone 13 Pro Max czarny;5907769334160-74665;;;;
276536242;2363803;;Sleep Case pokrowiec etui z klapką typu Smart Cover iPhone 13 Pro Max niebieski;5907769334160-74666;;;;
276536245;2363804;;Sleep Case pokrowiec etui z klapką typu Smart Cover iPhone 13 Pro Max różowy;5907769334160-74667;;;;
276536247;2363805;;Eco Leather View Case elegancki futerał etui z klapką i funkcją podstawki iPhone 13 Pro Max czarny;5907769334276-74668;;;;
